"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1138","testParsingJson()","","Wed Mar 18 10:43:25 UTC 2026","passed","Wed Mar 18 10:43:26 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","8927","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 18 10:42:34 UTC 2026","failed","Wed Mar 18 10:42:43 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","14058","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 18 10:40:50 UTC 2026","passed","Wed Mar 18 10:41:04 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","8832","Негативная проверка - не заполненные поля","","Wed Mar 18 10:41:22 UTC 2026","failed","Wed Mar 18 10:41:31 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","11780","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 18 10:40:38 UTC 2026","failed","Wed Mar 18 10:40:50 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","8871","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Wed Mar 18 10:42:25 UTC 2026","failed","Wed Mar 18 10:42:34 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","8937","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 18 10:42:16 UTC 2026","failed","Wed Mar 18 10:42:25 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7","zipFileTest()","","Wed Mar 18 10:43:28 UTC 2026","passed","Wed Mar 18 10:43:28 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","8985","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Wed Mar 18 10:41:58 UTC 2026","failed","Wed Mar 18 10:42:07 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","8868","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 10:42:07 UTC 2026","failed","Wed Mar 18 10:42:16 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","9280","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 18 10:41:40 UTC 2026","failed","Wed Mar 18 10:41:49 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","9121","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 18 10:41:04 UTC 2026","failed","Wed Mar 18 10:41:13 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","1178","checkExcelTest()","","Wed Mar 18 10:43:26 UTC 2026","passed","Wed Mar 18 10:43:28 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
