"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","9","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","1180","testParsingJson()","","Mon Mar 23 20:36:06 UTC 2026","passed","Mon Mar 23 20:36:07 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","10","Негативная проверка - не верный формат Email","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","10347","Тест на голом Селениде","","Mon Mar 23 20:35:42 UTC 2026","passed","Mon Mar 23 20:35:52 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","12805","Тест в шагами в отдельном классе","","Mon Mar 23 20:35:52 UTC 2026","passed","Mon Mar 23 20:36:05 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","9","zipFileTest()","","Mon Mar 23 20:36:08 UTC 2026","passed","Mon Mar 23 20:36:08 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","8","Негативная проверка - не заполненные поля","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","14","checkCsvTest()","","Mon Mar 23 20:36:08 UTC 2026","passed","Mon Mar 23 20:36:08 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","11","negativeWrongEmail()","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","14","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Mon Mar 23 20:35:27 UTC 2026","broken","Mon Mar 23 20:35:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","14","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Mon Mar 23 20:35:26 UTC 2026","broken","Mon Mar 23 20:35:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","15305","Тест c Лямбда-нотацией","","Mon Mar 23 20:35:27 UTC 2026","passed","Mon Mar 23 20:35:42 UTC 2026","","com.github.tests.LambdaNotationTest","com.github.tests.LambdaNotationTest","testWithPureSelenide"
