"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7042","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 18 08:24:56 UTC 2026","failed","Wed Mar 18 08:25:03 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","12","zipFileTest()","","Wed Mar 18 08:26:32 UTC 2026","passed","Wed Mar 18 08:26:32 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","7172","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 08:25:11 UTC 2026","failed","Wed Mar 18 08:25:18 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7450","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 18 08:25:33 UTC 2026","failed","Wed Mar 18 08:25:40 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7658","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Wed Mar 18 08:25:03 UTC 2026","failed","Wed Mar 18 08:25:11 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7478","negativeWrongEmail()","","Wed Mar 18 08:25:44 UTC 2026","failed","Wed Mar 18 08:25:52 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","7622","Негативная проверка - не заполненные поля","","Wed Mar 18 08:24:33 UTC 2026","failed","Wed Mar 18 08:24:41 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeEmptyFieldsTest"
"","20","checkCsvTest()","","Wed Mar 18 08:26:32 UTC 2026","passed","Wed Mar 18 08:26:32 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","1251","checkExcelTest()","","Wed Mar 18 08:26:30 UTC 2026","passed","Wed Mar 18 08:26:31 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","3800","positiveFillAllFieldsTest()","","Wed Mar 18 08:25:40 UTC 2026","passed","Wed Mar 18 08:25:44 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","1170","testParsingJson()","","Wed Mar 18 08:26:29 UTC 2026","passed","Wed Mar 18 08:26:30 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","9884","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 18 08:24:00 UTC 2026","failed","Wed Mar 18 08:24:10 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","13150","Тест в шагами в отдельном классе","","Wed Mar 18 08:26:15 UTC 2026","passed","Wed Mar 18 08:26:28 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
