"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1157","checkExcelTest()","","Wed Mar 18 10:16:12 UTC 2026","passed","Wed Mar 18 10:16:13 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","14","zipFileTest()","","Wed Mar 18 10:16:13 UTC 2026","passed","Wed Mar 18 10:16:13 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","3705","positiveFillAllFieldsTest()","","Wed Mar 18 10:15:26 UTC 2026","passed","Wed Mar 18 10:15:29 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","7655","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 18 10:13:59 UTC 2026","failed","Wed Mar 18 10:14:06 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","12611","Тест в шагами в отдельном классе","","Wed Mar 18 10:15:58 UTC 2026","passed","Wed Mar 18 10:16:10 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","7236","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 10:14:57 UTC 2026","failed","Wed Mar 18 10:15:04 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7474","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 18 10:14:43 UTC 2026","failed","Wed Mar 18 10:14:50 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","22","checkCsvTest()","","Wed Mar 18 10:16:13 UTC 2026","passed","Wed Mar 18 10:16:13 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","6953","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Wed Mar 18 10:15:19 UTC 2026","failed","Wed Mar 18 10:15:26 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","7380","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 18 10:15:04 UTC 2026","failed","Wed Mar 18 10:15:12 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
