"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20","checkCsvTest()","","Mon Mar 23 20:11:03 UTC 2026","passed","Mon Mar 23 20:11:03 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","4129","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Mon Mar 23 20:09:49 UTC 2026","passed","Mon Mar 23 20:09:54 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3546","positiveFillAllFieldsTest()","","Mon Mar 23 20:10:14 UTC 2026","passed","Mon Mar 23 20:10:17 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","3995","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Mon Mar 23 20:09:58 UTC 2026","passed","Mon Mar 23 20:10:02 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","12711","Тест на голом Селениде","","Mon Mar 23 20:10:35 UTC 2026","passed","Mon Mar 23 20:10:48 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","3966","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""山田"", ""太郎""","","Mon Mar 23 20:10:06 UTC 2026","passed","Mon Mar 23 20:10:10 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","4103","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Mon Mar 23 20:09:45 UTC 2026","passed","Mon Mar 23 20:09:49 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","11369","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Mon Mar 23 20:09:06 UTC 2026","passed","Mon Mar 23 20:09:18 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","8938","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Mon Mar 23 20:09:25 UTC 2026","passed","Mon Mar 23 20:09:34 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","7364","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Mon Mar 23 20:09:18 UTC 2026","passed","Mon Mar 23 20:09:25 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","4024","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Mon Mar 23 20:10:10 UTC 2026","passed","Mon Mar 23 20:10:14 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1241","checkExcelTest()","","Mon Mar 23 20:11:01 UTC 2026","passed","Mon Mar 23 20:11:03 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","436","checkPdfTest()","","Mon Mar 23 20:11:03 UTC 2026","passed","Mon Mar 23 20:11:03 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkPdfTest"
