"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6706","Тест на голом Селениде","","Wed Mar 11 06:14:29 UTC 2026","passed","Wed Mar 11 06:14:35 UTC 2026","","com.github.tests.PureSelenideTest","com.github.tests.PureSelenideTest","testWithPureSelenide"
"","4027","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 11 06:13:55 UTC 2026","passed","Wed Mar 11 06:13:59 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3913","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Wed Mar 11 06:13:47 UTC 2026","passed","Wed Mar 11 06:13:51 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3796","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""John"", ""Doe""","","Wed Mar 11 06:13:51 UTC 2026","passed","Wed Mar 11 06:13:55 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","8265","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 11 06:13:24 UTC 2026","failed","Wed Mar 11 06:13:33 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","3744","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 11 06:13:59 UTC 2026","passed","Wed Mar 11 06:14:03 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3899","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 11 06:13:40 UTC 2026","passed","Wed Mar 11 06:13:44 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3615","negativeWrongEmail()","","Wed Mar 11 06:14:14 UTC 2026","passed","Wed Mar 11 06:14:18 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","1205","checkExcelTest()","","Wed Mar 11 06:14:47 UTC 2026","passed","Wed Mar 11 06:14:49 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","12","zipFileTest()","","Wed Mar 11 06:14:49 UTC 2026","passed","Wed Mar 11 06:14:49 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","3752","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""1"", ""2""","","Wed Mar 11 06:13:44 UTC 2026","passed","Wed Mar 11 06:13:47 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","3323","Негативная проверка - не верный формат Email","","Wed Mar 11 06:13:33 UTC 2026","passed","Wed Mar 11 06:13:36 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","9626","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 11 06:13:15 UTC 2026","failed","Wed Mar 11 06:13:24 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
