"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4699","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""Qazxswedcvfrtgbnhyujmikolpqazxswedcvfrtgbnhyujmikolp"", ""Plokimjuyhnbgtrfvcdewsxzaqplokimjuyhnbgtrfvcdewsxzaq""","","Tue Mar 17 19:53:42 UTC 2026","passed","Tue Mar 17 19:53:46 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
"","9715","Тест в шагами в отдельном классе","","Tue Mar 17 19:54:41 UTC 2026","passed","Tue Mar 17 19:54:51 UTC 2026","","com.github.tests.StepsWithAnnotationTest","com.github.tests.StepsWithAnnotationTest","testAnnotatedStep"
"","6039","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Tue Mar 17 19:53:19 UTC 2026","passed","Tue Mar 17 19:53:25 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","5837","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Tue Mar 17 19:53:13 UTC 2026","passed","Tue Mar 17 19:53:19 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","5032","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""Matti"", ""Meikäläinen""","","Tue Mar 17 19:54:05 UTC 2026","passed","Tue Mar 17 19:54:10 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","3492","negativeWrongEmail()","","Tue Mar 17 19:54:13 UTC 2026","passed","Tue Mar 17 19:54:17 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","1309","checkExcelTest()","","Tue Mar 17 19:54:52 UTC 2026","passed","Tue Mar 17 19:54:54 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","3741","Негативная проверка - не верный формат Email","","Tue Mar 17 19:53:25 UTC 2026","passed","Tue Mar 17 19:53:29 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","negativeWrongEmailFormatTest"
"","1075","testParsingJson()","","Tue Mar 17 19:54:51 UTC 2026","passed","Tue Mar 17 19:54:52 UTC 2026","","files.tests.JsonFileTest","files.tests.JsonFileTest","testParsingJson"
"","5216","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Tue Mar 17 19:53:51 UTC 2026","passed","Tue Mar 17 19:53:56 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
