"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7101","positiveFillAllFieldsTest()","","Wed Mar 18 10:19:16 UTC 2026","failed","Wed Mar 18 10:19:23 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","positiveFillAllFieldsTest"
"","9","zipFileTest()","","Wed Mar 18 10:20:09 UTC 2026","passed","Wed Mar 18 10:20:09 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","zipFileTest"
"","6971","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""王"", ""小明""","","Wed Mar 18 10:18:55 UTC 2026","failed","Wed Mar 18 10:19:02 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","1227","checkExcelTest()","","Wed Mar 18 10:20:07 UTC 2026","passed","Wed Mar 18 10:20:08 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkExcelTest"
"","6978","positiveMinimumDataAllLanguageTest(String, String) Проверка регистрации с разными языками: ""José"", ""García""","","Wed Mar 18 10:18:48 UTC 2026","failed","Wed Mar 18 10:18:55 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataAllLanguageTest"
"","10429","Проверка максимального набора данных Проверка регистрации с полом: ""Male""","","Wed Mar 18 10:17:40 UTC 2026","passed","Wed Mar 18 10:17:50 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","7155","negativeWrongEmail()","","Wed Mar 18 10:19:23 UTC 2026","failed","Wed Mar 18 10:19:30 UTC 2026","","com.demoqa.tests.TextBoxTest","com.demoqa.tests.TextBoxTest","negativeWrongEmail"
"","7145","Проверка максимального набора данных Проверка регистрации с полом: ""Other""","","Wed Mar 18 10:17:58 UTC 2026","failed","Wed Mar 18 10:18:05 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","19","checkCsvTest()","","Wed Mar 18 10:20:09 UTC 2026","passed","Wed Mar 18 10:20:09 UTC 2026","","files.tests.ZipFileTest","files.tests.ZipFileTest","checkCsvTest"
"","7319","Проверка максимального набора данных Проверка регистрации с полом: ""Female""","","Wed Mar 18 10:17:51 UTC 2026","failed","Wed Mar 18 10:17:58 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveFullDataAllGenderTest"
"","7116","positiveMinimumDataDifferentNamesLengthTest(String, String) Проверка регистрации с разными данными: ""A"", ""B""","","Wed Mar 18 10:18:19 UTC 2026","failed","Wed Mar 18 10:18:27 UTC 2026","","Проверка большой формы регистрации","com.demoqa.tests.BigFormTest","positiveMinimumDataDifferentNamesLengthTest"
